Número REDS;Data Fato;Município;Código da Infração;AIT/ AINA - Número Documento;AIT/AINA - Órgão Origem -Autoridade Responsável;Qtde Infrações
2019-008665316-001;23/02/2019;SANTO ANTONIO DO MONTE;50100;AM-00364780;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008665316-001;23/02/2019;SANTO ANTONIO DO MONTE;51180;AM-00425005;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008665316-001;23/02/2019;SANTO ANTONIO DO MONTE;65992;AM-00425004;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008668298-001;23/02/2019;DIVINOPOLIS;51691;AM 00045664;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008670111-001;23/02/2019;PERDIGAO;50100;AA04708476;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008670111-001;23/02/2019;PERDIGAO;51691;AA04708478;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008670111-001;23/02/2019;PERDIGAO;65992;AA04708477;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008673300-001;23/02/2019;ITAUNA;54522;AG3381178;MUNICIPAL;1
2019-008674661-001;23/02/2019;SAO GONCALO DO PARA;50100;203118;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008674661-001;23/02/2019;SAO GONCALO DO PARA;65992;203119;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008676699-001;24/02/2019;FORMIGA;50100;AM00311586;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008676699-001;24/02/2019;FORMIGA;65992;AM00311590;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008677730-001;24/02/2019;FORMIGA;52151;AM00311588;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008677730-001;24/02/2019;FORMIGA;52152;AM00311587;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008677730-001;24/02/2019;FORMIGA;58350;AM00311589;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008681964-001;23/02/2019;MARTINHO CAMPOS;54521;AM00363415;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008681964-001;23/02/2019;MARTINHO CAMPOS;54600;AM00363416;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008682326-001;24/02/2019;IGARATINGA;50100;AM00204279;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008682326-001;24/02/2019;IGARATINGA;66532;AM00204278;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008687238-001;23/02/2019;ITATIAIUCU;65300;AM00044671;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008687238-001;23/02/2019;ITATIAIUCU;65300;AM00044672;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008688784-001;24/02/2019;PARA DE MINAS;6599-2;AM00330543;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008688875-001;24/02/2019;PARA DE MINAS;6726-1;AM00330541;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008688875-001;24/02/2019;PARA DE MINAS;6912-0;AM00330542;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008690047-001;23/02/2019;POMPEU;50100;AM00427046;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008690047-001;23/02/2019;POMPEU;65992;AM00427047;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008690692-001;24/02/2019;PAPAGAIOS;50100;AM00203481;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008690692-001;24/02/2019;PAPAGAIOS;66372;AM00203482;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008692648-001;24/02/2019;PARA DE MINAS;51691;AM00204499;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008698870-001;24/02/2019;LAGOA DA PRATA;50100;AM00362831;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008698870-001;24/02/2019;LAGOA DA PRATA;65300;AM00362832;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008701681-001;24/02/2019;PARA DE MINAS;51691;B 15.051.420-4;PRF - POLICIA RODIVIARIA FEDERAL;1
2019-008702604-001;24/02/2019;DIVINOPOLIS;50100;AM 00045665;MUNICIPAL;2
2019-008702604-001;24/02/2019;DIVINOPOLIS;65992;AM 00045666;MUNICIPAL;2
2019-008709409-001;24/02/2019;DIVINOPOLIS;50450;AC01284284;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008709409-001;24/02/2019;DIVINOPOLIS;65992;AC01284285;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008710600-001;24/02/2019;DIVINOPOLIS;65992;AC01284210;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008715280-001;24/02/2019;LAGOA DA PRATA;50100;AC01342973;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008715280-001;24/02/2019;LAGOA DA PRATA;51180;AC01342974;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008715280-001;24/02/2019;LAGOA DA PRATA;73400;AC01342975;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008716599-001;24/02/2019;LAGOA DA PRATA;65992;AC01282252;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008718610-001;24/02/2019;FORMIGA;50450;AJ 041918;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008718610-001;24/02/2019;FORMIGA;57380;AJ 041916;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008718832-001;24/02/2019;PARA DE MINAS;53800;AM00204019;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008719207-001;24/02/2019;LAGOA DA PRATA;65992;AC01282256;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008719207-001;24/02/2019;LAGOA DA PRATA;69120;AC01282257;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008727426-001;24/02/2019;ITAPECERICA;50100;AM00310267;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008727426-001;24/02/2019;ITAPECERICA;65561;AM00310269;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008727426-001;24/02/2019;ITAPECERICA;65992;AM00310268;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008734155-001;24/02/2019;SAO GONCALO DO PARA;50100;AC01284251;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008734155-001;24/02/2019;SAO GONCALO DO PARA;52152;AC01284252;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008734155-001;24/02/2019;SAO GONCALO DO PARA;73400;AC01284253;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008735539-001;24/02/2019;LAGOA DA PRATA;75790;AM00362810;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008742099-001;24/02/2019;PARA DE MINAS;66102;AM00331640;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008753829-001;24/02/2019;ITAUNA;50100;03380952;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008753829-001;24/02/2019;ITAUNA;65992;03380950;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008756456-001;24/02/2019;PARA DE MINAS;50100;AM00331950;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008756456-001;24/02/2019;PARA DE MINAS;65992;AM00331951;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008760909-001;24/02/2019;PIMENTA;50100;AM00311399;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008760909-001;24/02/2019;PIMENTA;65992;AM00311400;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008765864-001;24/02/2019;PERDIGAO;65992;AA04708562;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008765927-001;24/02/2019;DORES DO INDAIA;54521;AN00364963;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008769533-001;24/02/2019;ITAUNA;65300;AG 3380953;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008774367-001;24/02/2019;LAGOA DA PRATA;50100;AC1342889;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008775571-001;24/02/2019;ITAUNA;50100;AG3381094;MUNICIPAL;1
2019-008775571-001;24/02/2019;ITAUNA;65992;AG3381093;MUNICIPAL;1
2019-008776682-001;24/02/2019;PAINEIRAS;50100;AC01282271;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008776682-001;24/02/2019;PAINEIRAS;51180;AC01282273;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008776682-001;24/02/2019;PAINEIRAS;51691;AC012822724;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008776682-001;24/02/2019;PAINEIRAS;65992;AC01282272;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008778274-001;24/02/2019;ABAETE;65992;AM00363175;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008778274-001;24/02/2019;ABAETE;68580;AM00363177;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008778274-001;24/02/2019;ABAETE;70481;AM00363176;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008781920-001;24/02/2019;PARA DE MINAS;50100;AM00203766;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008789716-001;24/02/2019;PERDIGAO;50100;AA04708555;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008789716-001;24/02/2019;PERDIGAO;51691;AA04708559;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008789716-001;24/02/2019;PERDIGAO;57200;AA04708557;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008794775-001;24/02/2019;MOEMA;50100;AM00229915;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008794775-001;24/02/2019;MOEMA;65992;AM00229916;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008795726-001;24/02/2019;SAO SEBASTIAO DO OESTE;51691;AM00310146;MUNICIPAL;1
2019-008797032-001;24/02/2019;ARCOS;50100;AJ198170;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008797647-001;24/02/2019;CONCEICAO DO PARA;50100;AF01371742;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008797647-001;24/02/2019;CONCEICAO DO PARA;65992;AF01371743;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008799542-001;24/02/2019;POMPEU;50100;AM00427063;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008805450-001;24/02/2019;JAPARAIBA;65300;AA00364367;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008805450-001;24/02/2019;JAPARAIBA;73400;AA00364368;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008815064-001;24/02/2019;DIVINOPOLIS;51691;AM 00051096;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008818027-001;24/02/2019;LAGOA DA PRATA;501-00;AM00362814;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008818027-001;24/02/2019;LAGOA DA PRATA;516-91;AM00362816;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008818027-001;24/02/2019;LAGOA DA PRATA;527-41;AM00362815;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008818027-001;24/02/2019;LAGOA DA PRATA;660-20;AM00362817;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008818027-001;24/02/2019;LAGOA DA PRATA;663-71;AM00362818;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008824550-001;25/02/2019;LAGOA DA PRATA;50100;am00362730;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008824550-001;25/02/2019;LAGOA DA PRATA;51851;am00362732;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008824550-001;25/02/2019;LAGOA DA PRATA;51852;am00362733;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008824550-001;25/02/2019;LAGOA DA PRATA;67261;am00362731;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008832858-001;24/02/2019;MARTINHO CAMPOS;50100;AM00363417;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008832858-001;24/02/2019;MARTINHO CAMPOS;65561;AM00363419;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008832858-001;24/02/2019;MARTINHO CAMPOS;65992;AM00363420;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008847031-001;25/02/2019;BAMBUI;50100;AM00311275;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008847031-001;25/02/2019;BAMBUI;60501;AM0031276;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008848772-001;25/02/2019;LUZ;50100;01342989;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008848772-001;25/02/2019;LUZ;51180;AC01342990;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008848772-001;25/02/2019;LUZ;65992;AC01342988;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-008857206-001;25/02/2019;ITAUNA;55417;AG03381431;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008869241-001;25/02/2019;ITAUNA;54526;AG03381436;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008874231-001;25/02/2019;ABAETE;52152;AM003631178;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008890394-001;25/02/2019;PARA DE MINAS;54100;AM00330522;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008890403-001;25/02/2019;PARA DE MINAS;54100;AM00330522;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008890403-001;25/02/2019;PARA DE MINAS;65992;AM00330521;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008894010-001;25/02/2019;BAMBUI;50100;AM00311277;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008910397-001;25/02/2019;BAMBUI;66102;AM00311278;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008933335-001;25/02/2019;LAGOA DA PRATA;51691;AM00362838;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008933335-001;25/02/2019;LAGOA DA PRATA;52741;AM00362839;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008963582-001;25/02/2019;ITAUNA;65992;AG03381439;MUNICIPAL;1
2019-008968503-001;25/02/2019;ITAUNA;65992;AG3380651;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-008970803-001;25/02/2019;ITAUNA;65992;AG3381441;MUNICIPAL;1
2019-008992556-001;25/02/2019;PERDIGAO;50100;AA04708560;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009007638-001;25/02/2019;PARA DE MINAS;50100;AM 00204476;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009007638-001;25/02/2019;PARA DE MINAS;66372;AM 00204477;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009008620-001;25/02/2019;BOM DESPACHO;50100;AM00228637;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009008620-001;25/02/2019;BOM DESPACHO;65992;AM00228638;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009009349-001;25/02/2019;POMPEU;65992;AM00427050;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009012117-001;26/02/2019;DIVINOPOLIS;51691;AC01284257;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009012117-001;26/02/2019;DIVINOPOLIS;51851;AC01284256;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009012330-001;26/02/2019;FORMIGA;50100;AM 00311522;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009012330-001;26/02/2019;FORMIGA;51691;AM 00311523;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009012330-001;26/02/2019;FORMIGA;73400;AM 00311524;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009020888-001;26/02/2019;PARA DE MINAS;50371;AM 00204479;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009020888-001;26/02/2019;PARA DE MINAS;51692;AM 00204478;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009055649-001;26/02/2019;DIVINOPOLIS;50371;AC01284259;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009055649-001;26/02/2019;DIVINOPOLIS;65992;AC01284258;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009086693-001;26/02/2019;CORREGO FUNDO;66371;AC01341637;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009086693-001;26/02/2019;CORREGO FUNDO;66450;AC01341636;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009098315-001;26/02/2019;PARA DE MINAS;65992;AM00331955;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009121848-001;26/02/2019;LAGOA DA PRATA;50100;AM00362845;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009121848-001;26/02/2019;LAGOA DA PRATA;65992;AM00362846;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009136426-001;26/02/2019;ITAUNA;50450;03381515;MUNICIPAL;1
2019-009136426-001;26/02/2019;ITAUNA;65992;03381514;MUNICIPAL;1
2019-009146237-001;26/02/2019;DIVINOPOLIS;50100;AM00045669;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009146237-001;26/02/2019;DIVINOPOLIS;65992;AM00045670;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009154337-001;26/02/2019;BOM DESPACHO;65992;AM00228657;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009161079-001;26/02/2019;SANTO ANTONIO DO MONTE;65992;AM00425061;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009161079-001;26/02/2019;SANTO ANTONIO DO MONTE;69120;AM00425062;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009162359-001;26/02/2019;BOM DESPACHO;50100;AC01342977;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009162359-001;26/02/2019;BOM DESPACHO;52741;AC01342980;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009162359-001;26/02/2019;BOM DESPACHO;58350;AC01342979;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009162359-001;26/02/2019;BOM DESPACHO;59670;AC01342978;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009177570-001;26/02/2019;CORREGO DANTA;65992;AM00363399;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009178771-001;26/02/2019;BAMBUI;51852;AM00311284;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009178771-001;26/02/2019;BAMBUI;66020;AM00311283;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009186016-001;26/02/2019;SANTO ANTONIO DO MONTE;50100;AM00425063;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009186016-001;26/02/2019;SANTO ANTONIO DO MONTE;50610;AM00425064;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009188150-001;26/02/2019;PARA DE MINAS;50100;AM00330584;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009188150-001;26/02/2019;PARA DE MINAS;55680;AM00330583;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009219949-001;27/02/2019;SAO SEBASTIAO DO OESTE;52742;AM00310151;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009219949-001;27/02/2019;SAO SEBASTIAO DO OESTE;66102;AM00310152;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009219949-001;27/02/2019;SAO SEBASTIAO DO OESTE;70481;AM00310150;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009219949-001;27/02/2019;SAO SEBASTIAO DO OESTE;70561;AM00310149;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009225830-001;27/02/2019;PARA DE MINAS;50450;AM00330526;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009228216-001;27/02/2019;FORMIGA;50100;AM 00005090;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009234135-001;27/02/2019;ITAUNA;54526;ag03380753;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009239517-001;27/02/2019;PARA DE MINAS;65992;AM00335028;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009241858-001;27/02/2019;ITAUNA;54522;AG03380754;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009242248-001;27/02/2019;PARA DE MINAS;65992;AM00330527;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009245477-001;27/02/2019;NOVA SERRANA;55414;AJ202191;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009247281-001;27/02/2019;SAO GONCALO DO PARA;50371;AM00203137;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009247281-001;27/02/2019;SAO GONCALO DO PARA;65992;AM00203138;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009247281-001;27/02/2019;SAO GONCALO DO PARA;73400;AM00203139;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009251301-001;27/02/2019;ITAUNA;53800;AG03380757;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009255942-001;27/02/2019;ITAPECERICA;65992;AM00310272;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009268080-001;27/02/2019;LAGOA DA PRATA;50100;am00362859;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009268080-001;27/02/2019;LAGOA DA PRATA;65992;am00362848;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009270483-001;27/02/2019;PARA DE MINAS;55680;am331967;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009271870-001;27/02/2019;PARA DE MINAS;50100;AC01283971;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009271870-001;27/02/2019;PARA DE MINAS;65992;AC01283972;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009273277-001;27/02/2019;PARA DE MINAS;55411;AM00330529;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009273277-001;27/02/2019;PARA DE MINAS;65992;AM00330530;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009273916-001;27/02/2019;CLAUDIO;50371;AM00266538;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009273916-001;27/02/2019;CLAUDIO;65992;AM00266539;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009274610-001;27/02/2019;LAGOA DA PRATA;50100;AM00362734;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009275025-001;27/02/2019;PARA DE MINAS;76252;AM331969;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009275040-001;27/02/2019;PARA DE MINAS;65992;AC01283961;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009276296-001;27/02/2019;PARA DE MINAS;50100;AC01283973;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009276296-001;27/02/2019;PARA DE MINAS;65992;AC01283974;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009280028-001;27/02/2019;PARA DE MINAS;50450;AC01283963;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009280028-001;27/02/2019;PARA DE MINAS;65992;AC01283962;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009282660-001;27/02/2019;MOEMA;51851;AC01342518;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009282660-001;27/02/2019;MOEMA;65992;AC01342517;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009282660-001;27/02/2019;MOEMA;72422;AC01342519;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009297840-001;27/02/2019;CLAUDIO;51692;00266704;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009304295-001;27/02/2019;DORES DO INDAIA;65992;AC01282313;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009306240-001;27/02/2019;MOEMA;51692;AM00229945;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009306240-001;27/02/2019;MOEMA;65992;AM00229946;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009306240-001;27/02/2019;MOEMA;66371;AM00229947;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009306448-001;27/02/2019;FORMIGA;65992;AM00311591;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009315871-001;27/02/2019;BOM DESPACHO;50450;AM00228659;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009317435-001;27/02/2019;PARA DE MINAS;65992;AM00204096;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009331952-001;27/02/2019;CORREGO DANTA;65992;00363400;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009345592-001;27/02/2019;PARA DE MINAS;66102;AM00204097;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009362154-001;27/02/2019;POMPEU;58350;AM00427023;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009362154-001;27/02/2019;POMPEU;65992;AM00427024;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009371340-001;27/02/2019;ITAUNA;50100;AG 3381524;MUNICIPAL;1
2019-009371340-001;27/02/2019;ITAUNA;65992;AG 3381525;MUNICIPAL;1
2019-009372842-001;27/02/2019;POMPEU;70481;AM00427025;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009376383-001;27/02/2019;MARTINHO CAMPOS;66371;AM00363428;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009376383-001;27/02/2019;MARTINHO CAMPOS;70561;AM00363427;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009377297-001;27/02/2019;ITAUNA;50100;AG03381523;MUNICIPAL;1
2019-009377297-001;27/02/2019;ITAUNA;66372;AG03381518;MUNICIPAL;1
2019-009377297-001;27/02/2019;ITAUNA;66700;AG03381519;MUNICIPAL;1
2019-009388230-001;27/02/2019;MORADA NOVA DE MINAS;50100;AM00364841;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009388230-001;27/02/2019;MORADA NOVA DE MINAS;51691;AM00364842;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009389928-001;27/02/2019;NOVA SERRANA;50100;AJ202128;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009389928-001;27/02/2019;NOVA SERRANA;52151;AJ202131;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009389928-001;27/02/2019;NOVA SERRANA;52152;AJ202132;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009389928-001;27/02/2019;NOVA SERRANA;58350;AJ202130;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009389928-001;27/02/2019;NOVA SERRANA;65992;AJ202129;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009411722-001;28/02/2019;LAGOA DA PRATA;51691;AM00362862;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009411722-001;28/02/2019;LAGOA DA PRATA;52070;AM00362861;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009419220-001;28/02/2019;BOM DESPACHO;66531;AC01342632;DER - DEPARTAMENTO DE ESTRADAS E RODAGENS;1
2019-009424697-001;28/02/2019;CLAUDIO;50100;AM 00266790;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009424697-001;28/02/2019;CLAUDIO;68992;AM 00266791;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009424929-001;28/02/2019;ABAETE;65992;AM00363185;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009426655-001;28/02/2019;BOM DESPACHO;66102;AM00228681;DETRAN - DEPARTAMENTO DE TRANSITO;1
2019-009427712-001;28/02/2019;DIVINOPOLIS;50100;AM00045074;DETRAN - DEPARTAMENTO DE TRANSITO;1
