UF;MUNICÍPIO;TOTAL;AUTOMÓVEL;BONDE;CAMINHÃO;CAMINHÃO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAFAFORMA;CICLOMOTOR;MICRO-ÔNIBUS;MOTOCICLETA;MOTONETA;ÔNIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEIRA;TRATOR RODAS;TRICICLO;UTILITÁRIO;ANO
MG;PARAGUACU;3606;2228;0;197;10;40;422;0;12;8;607;13;23;0;34;10;0;2;0;0;0;0;2001
MG;PARAISOPOLIS;3608;2505;0;233;22;53;315;0;12;26;366;8;14;0;25;27;0;2;0;0;0;0;2001
MG;PARAOPEBA;3158;1831;0;271;86;48;271;0;11;11;359;67;16;0;48;137;0;2;0;0;0;0;2001
MG;PASSA QUATRO;3236;2134;0;248;8;42;292;0;9;11;392;27;10;0;46;16;0;0;0;0;0;1;2001
MG;PASSA TEMPO;1016;685;0;94;3;7;97;0;1;3;111;1;9;0;4;1;0;0;0;0;0;0;2001
MG;PASSA VINTE;171;112;0;9;0;3;15;0;0;7;21;0;4;0;0;0;0;0;0;0;0;0;2001
MG;PASSABEM;112;72;0;6;0;0;13;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;2001
MG;PASSOS;25377;15188;0;1269;111;290;2029;2;230;39;5196;320;230;0;333;131;5;1;0;0;0;3;2001
MG;PATIS;66;32;0;2;0;0;9;0;0;0;15;0;7;0;1;0;0;0;0;0;0;0;2001
MG;PATOS DE MINAS;34659;18122;0;1758;421;598;3011;42;164;47;7530;578;1386;0;476;515;4;5;0;0;0;2;2001
MG;PATROCINIO;17545;10621;0;950;170;305;1983;0;425;22;1916;353;286;0;290;217;1;5;0;0;0;1;2001
MG;PATROCINIO DO MURIAE;595;332;0;37;2;12;50;0;0;2;147;7;2;0;3;1;0;0;0;0;0;0;2001
MG;PAULA CANDIDO;882;423;0;35;0;4;62;0;0;1;347;0;6;0;1;0;0;3;0;0;0;0;2001
MG;PAULISTAS;189;107;0;7;0;5;18;0;0;2;45;0;5;0;0;0;0;0;0;0;0;0;2001
MG;PAVAO;386;211;0;26;0;18;54;0;0;1;66;4;5;0;1;0;0;0;0;0;0;0;2001
MG;PECANHA;1510;827;0;68;0;21;122;0;0;2;423;13;32;0;2;0;0;0;0;0;0;0;2001
MG;PEDRA AZUL;1662;969;0;116;2;37;278;0;1;3;178;34;27;0;13;4;0;0;0;0;0;0;2001
MG;PEDRA BONITA;465;255;0;12;0;2;38;0;0;4;151;1;2;0;0;0;0;0;0;0;0;0;2001
MG;PEDRA DO ANTA;530;202;0;11;0;5;40;0;0;1;262;1;7;0;1;0;0;0;0;0;0;0;2001
MG;PEDRA DO INDAIA;506;304;0;32;2;3;57;0;0;0;95;1;3;0;6;2;0;1;0;0;0;0;2001
MG;PEDRA DOURADA;133;72;0;6;0;1;16;0;0;1;36;0;1;0;0;0;0;0;0;0;0;0;2001
MG;PEDRALVA;1925;1216;0;109;2;68;217;0;7;3;278;2;14;0;5;4;0;0;0;0;0;0;2001
MG;PEDRAS DE MARIA DA CRUZ;188;67;0;5;0;0;20;0;0;1;82;4;9;0;0;0;0;0;0;0;0;0;2001
MG;PEDRINOPOLIS;551;345;0;44;16;4;70;0;0;6;24;2;5;0;14;21;0;0;0;0;0;0;2001
MG;PEDRO LEOPOLDO;11210;6761;0;669;193;131;1047;2;44;62;1216;262;170;0;188;454;0;8;0;3;0;0;2001
MG;PEDRO TEIXEIRA;122;77;0;10;1;1;8;0;0;2;19;0;0;0;2;1;0;1;0;0;0;0;2001
MG;PEQUERI;547;337;0;46;19;1;57;0;0;7;47;0;2;0;9;22;0;0;0;0;0;0;2001
MG;PEQUI;461;212;0;29;0;11;58;0;1;1;138;3;5;0;3;0;0;0;0;0;0;0;2001
MG;PERDIGAO;1103;540;0;82;0;7;125;0;0;5;329;10;2;0;2;0;0;1;0;0;0;0;2001
MG;PERDIZES;1894;1227;0;152;9;21;231;0;14;12;150;35;11;0;21;11;0;0;0;0;0;0;2001
MG;PERDOES;4020;2556;0;346;50;43;374;0;3;10;453;23;38;0;66;56;0;2;0;0;0;0;2001
MG;PERIQUITO;159;96;0;16;0;1;13;0;0;2;21;1;8;0;1;0;0;0;0;0;0;0;2001
MG;PESCADOR;138;58;0;10;0;9;10;0;0;3;45;0;3;0;0;0;0;0;0;0;0;0;2001
MG;PIAU;316;147;0;24;1;1;60;0;1;0;74;1;3;0;4;0;0;0;0;0;0;0;2001
MG;PIEDADE DE CARATINGA;594;285;0;51;1;6;63;0;0;3;180;1;3;0;0;1;0;0;0;0;0;0;2001
MG;PIEDADE DE PONTE NOVA;334;227;0;26;1;3;29;0;0;2;39;1;5;0;0;1;0;0;0;0;0;0;2001
MG;PIEDADE DO RIO GRANDE;468;292;0;33;0;5;48;0;2;1;74;2;3;0;7;1;0;0;0;0;0;0;2001
MG;PIEDADE DOS GERAIS;869;354;0;36;0;3;32;0;0;2;431;0;9;0;2;0;0;0;0;0;0;0;2001
MG;PIMENTA;1683;790;0;125;8;13;183;0;7;4;508;11;11;0;15;7;0;1;0;0;0;0;2001
MG;PINGO D'AGUA;136;77;0;12;0;1;10;0;0;2;30;0;4;0;0;0;0;0;0;0;0;0;2001
MG;PINTOPOLIS;71;23;0;3;0;0;7;0;0;0;36;2;0;0;0;0;0;0;0;0;0;0;2001
MG;PIRACEMA;986;477;0;44;1;5;86;0;0;1;362;0;6;0;2;2;0;0;0;0;0;0;2001
MG;PIRAJUBA;461;280;0;46;0;12;68;0;0;0;46;1;2;0;3;3;0;0;0;0;0;0;2001
MG;PIRANGA;1384;745;0;63;1;31;117;0;0;4;384;8;25;0;5;1;0;0;0;0;0;0;2001
MG;PIRANGUCU;601;289;0;24;1;6;74;0;1;7;156;1;36;0;6;0;0;0;0;0;0;0;2001
MG;PIRANGUINHO;747;498;0;48;0;8;78;0;2;1;95;1;7;0;8;1;0;0;0;0;0;0;2001
MG;PIRAPETINGA;3035;1517;0;214;3;65;174;0;0;6;904;75;16;0;50;8;0;2;0;0;0;1;2001
MG;PIRAPORA;7360;3486;0;320;30;94;697;0;25;9;2121;406;51;0;94;22;0;5;0;0;0;0;2001
MG;PIRAUBA;1311;771;0;91;1;12;121;0;1;5;286;1;6;0;12;2;0;2;0;0;0;0;2001
MG;PITANGUI;5283;2662;0;455;59;52;439;0;11;8;1220;161;44;0;89;80;0;3;0;0;0;0;2001
MG;PIUI;7575;4395;0;475;20;101;858;1;191;19;1307;107;23;0;53;21;0;4;0;0;0;0;2001
MG;PLANURA;1357;756;0;132;16;19;154;0;12;3;118;33;28;0;64;22;0;0;0;0;0;0;2001
MG;POCO FUNDO;4080;1961;0;189;6;143;281;0;4;16;1434;15;11;0;13;7;0;0;0;0;0;0;2001
MG;POCOS DE CALDAS;45031;31176;0;2361;479;708;3979;20;225;230;4030;415;275;0;414;668;0;27;0;20;1;3;2001
MG;POCRANE;879;384;0;47;1;15;38;0;0;4;382;1;5;0;0;2;0;0;0;0;0;0;2001
MG;POMPEU;3302;1614;0;327;12;40;456;1;3;8;513;240;43;0;24;21;0;0;0;0;0;0;2001
MG;PONTE NOVA;10362;7046;0;607;42;154;873;5;3;4;1297;82;75;0;122;49;0;1;0;2;0;0;2001
MG;PONTO CHIQUE;33;13;0;0;0;1;6;0;0;0;6;0;7;0;0;0;0;0;0;0;0;0;2001
MG;PONTO DOS VOLANTES;163;80;0;9;0;0;27;0;0;4;29;3;10;0;1;0;0;0;0;0;0;0;2001
MG;PORTEIRINHA;4353;1125;0;220;0;28;323;0;0;3;2410;141;73;0;27;2;0;1;0;0;0;0;2001
MG;PORTO FIRME;581;239;0;19;0;8;43;0;0;2;261;1;5;0;3;0;0;0;0;0;0;0;2001
MG;POTE;825;327;0;27;2;2;112;0;0;2;333;9;7;0;2;2;0;0;0;0;0;0;2001
MG;POUSO ALEGRE;29547;20618;0;1554;120;466;2857;0;76;85;2616;293;371;0;379;104;0;7;0;0;0;1;2001
MG;POUSO ALTO;1211;837;0;71;1;13;150;0;1;4;102;3;2;0;25;1;0;1;0;0;0;0;2001
MG;PRADOS;1248;651;0;38;0;13;78;0;4;3;442;7;3;0;8;0;0;1;0;0;0;0;2001
MG;PRATA;3611;2116;0;251;16;71;442;0;25;24;471;83;36;0;53;22;0;1;0;0;0;0;2001
MG;PRATAPOLIS;2072;1330;0;166;27;15;155;0;23;8;274;14;6;0;18;36;0;0;0;0;0;0;2001
MG;PRATINHA;668;410;0;37;0;2;80;0;2;2;129;2;3;0;1;0;0;0;0;0;0;0;2001
MG;PRESIDENTE BERNARDES;393;161;0;10;0;0;29;0;0;1;187;0;4;0;1;0;0;0;0;0;0;0;2001
MG;PRESIDENTE JUSCELINO;256;124;0;17;2;3;54;0;0;0;41;2;7;0;2;4;0;0;0;0;0;0;2001
MG;PRESIDENTE KUBITSCHEK;139;87;0;6;0;1;21;0;0;2;19;0;2;0;1;0;0;0;0;0;0;0;2001
MG;PRESIDENTE OLEGARIO;2264;1256;0;149;6;30;221;0;1;8;486;8;65;0;22;9;0;2;0;0;0;1;2001
MG;PRUDENTE DE MORAIS;739;465;0;57;6;7;85;0;3;2;73;5;5;0;7;23;0;1;0;0;0;0;2001
MG;QUARTEL GERAL;249;176;0;18;0;2;26;0;0;2;25;0;0;0;0;0;0;0;0;0;0;0;2001
MG;QUELUZITA;233;152;0;10;0;2;22;0;0;4;42;1;0;0;0;0;0;0;0;0;0;0;2001
MG;RAPOSOS;1526;1045;0;40;0;6;97;0;0;11;298;1;20;0;8;0;0;0;0;0;0;0;2001
MG;RAUL SOARES;3069;1487;0;127;5;45;221;0;2;8;1115;9;26;0;14;10;0;0;0;0;0;0;2001
MG;RECREIO;1438;975;0;117;5;18;93;0;2;6;190;2;10;0;12;7;0;1;0;0;0;0;2001
MG;REDUTO;397;229;0;29;0;8;63;0;0;2;60;0;3;0;2;0;0;0;0;0;1;0;2001
MG;RESENDE COSTA;1926;1353;0;102;0;15;165;0;6;4;263;3;6;0;9;0;0;0;0;0;0;0;2001
MG;RESPLENDOR;2270;1018;0;118;1;53;240;0;1;2;675;126;26;0;9;1;0;0;0;0;0;0;2001
MG;RESSAQUINHA;616;332;0;65;3;2;96;0;0;1;99;2;8;0;5;2;0;0;0;1;0;0;2001
MG;RIACHINHO;318;166;0;17;0;5;38;0;0;0;80;0;11;0;1;0;0;0;0;0;0;0;2001
MG;RIACHO DOS MACHADOS;467;106;0;30;1;0;44;0;0;3;268;1;14;0;0;0;0;0;0;0;0;0;2001
MG;RIBEIRAO DAS NEVES;20118;13579;0;1006;43;82;2088;24;5;104;2525;44;392;0;167;58;0;1;0;0;0;0;2001
MG;RIBEIRAO VERMELHO;443;345;0;15;2;1;28;0;1;3;31;2;1;0;12;2;0;0;0;0;0;0;2001
MG;RIO ACIMA;963;644;0;54;1;9;102;0;1;3;125;2;15;0;5;2;0;0;0;0;0;0;2001
MG;RIO CASCA;1787;1035;0;193;33;39;186;0;0;4;232;2;17;0;9;37;0;0;0;0;0;0;2001
MG;RIO DO PRADO;189;93;0;9;0;3;24;0;0;2;55;0;2;0;1;0;0;0;0;0;0;0;2001
MG;RIO DOCE;208;133;0;11;0;4;25;0;1;0;32;0;2;0;0;0;0;0;0;0;0;0;2001
MG;RIO ESPERA;619;232;0;11;0;0;28;0;0;1;342;1;4;0;0;0;0;0;0;0;0;0;2001
MG;RIO MANSO;611;314;0;59;0;1;50;0;0;2;174;2;9;0;0;0;0;0;0;0;0;0;2001
MG;RIO NOVO;1400;940;0;102;4;16;161;0;9;2;117;12;13;0;19;5;0;0;0;0;0;0;2001
MG;RIO PARANAIBA;1912;999;0;79;4;12;231;0;7;4;521;8;26;0;12;8;0;1;0;0;0;0;2001
MG;RIO PARDO DE MINAS;1628;369;0;85;4;9;131;0;0;1;968;22;27;0;9;3;0;0;0;0;0;0;2001
MG;RIO PIRACICABA;2249;1506;0;142;13;137;186;0;0;14;201;11;17;0;13;8;0;0;0;1;0;0;2001
MG;RIO POMBA;3305;2169;0;140;4;38;289;1;16;11;544;22;26;0;39;6;0;0;0;0;0;0;2001
MG;RIO PRETO;1990;1317;0;109;3;33;197;0;0;17;235;11;20;0;47;1;0;0;0;0;0;0;2001
MG;RIO VERMELHO;799;474;0;30;0;8;69;0;0;6;187;9;15;0;1;0;0;0;0;0;0;0;2001
MG;RITAPOLIS;414;300;0;16;0;1;35;0;1;1;53;2;4;0;0;0;0;0;0;0;0;1;2001
MG;ROCHEDO DE MINAS;259;188;0;18;0;0;20;0;0;0;27;1;1;0;3;0;0;1;0;0;0;0;2001
MG;RODEIRO;824;454;0;87;0;8;69;0;3;2;184;6;3;0;8;0;0;0;0;0;0;0;2001
MG;ROMARIA;404;278;0;16;0;5;49;0;2;2;40;2;2;0;8;0;0;0;0;0;0;0;2001
MG;ROSARIO DA LIMEIRA;407;145;0;22;1;6;46;0;0;0;174;5;7;0;0;1;0;0;0;0;0;0;2001
MG;RUBELITA;143;64;0;7;0;1;26;0;0;1;39;0;5;0;0;0;0;0;0;0;0;0;2001
MG;RUBIM;404;197;0;18;0;8;46;0;0;4;111;6;9;0;5;0;0;0;0;0;0;0;2001
MG;SABARA;11263;7675;7;358;59;87;941;4;2;45;1707;47;194;0;81;56;0;0;0;0;0;0;2001
MG;SABINOPOLIS;1318;662;0;58;0;18;122;0;0;3;432;3;11;0;8;0;0;1;0;0;0;0;2001
MG;SACRAMENTO;5322;3470;0;320;56;59;615;0;23;18;528;43;36;0;90;63;0;1;0;0;0;0;2001
MG;SALINAS;3887;1554;0;226;12;61;441;0;0;8;1410;62;63;0;32;14;0;2;0;2;0;0;2001
MG;SALTO DA DIVISA;107;67;0;6;0;3;13;0;0;4;11;2;0;0;1;0;0;0;0;0;0;0;2001
MG;SANTA BARBARA;3635;2551;0;229;29;50;313;3;1;17;326;13;50;0;23;29;0;1;0;0;0;0;2001
MG;SANTA BARBARA DO LESTE;1227;579;0;102;0;15;191;0;0;2;334;2;1;0;0;1;0;0;0;0;0;0;2001
MG;SANTA BARBARA DO MONTE VERDE;367;193;0;25;1;13;47;0;0;40;32;1;13;0;2;0;0;0;0;0;0;0;2001
MG;SANTA BARBARA DO TUGURIO;415;202;0;27;0;3;96;0;0;1;81;0;3;0;1;0;0;1;0;0;0;0;2001
MG;SANTA CRUZ DE MINAS;703;408;0;27;2;4;55;0;7;1;161;23;3;0;7;5;0;0;0;0;0;0;2001
MG;SANTA CRUZ DE SALINAS;103;26;0;6;0;1;12;0;0;1;45;0;12;0;0;0;0;0;0;0;0;0;2001
MG;SANTA CRUZ DO ESCALVADO;343;214;0;14;0;7;37;0;0;0;67;0;3;0;1;0;0;0;0;0;0;0;2001
MG;SANTA EFIGENIA DE MINAS;223;88;0;6;0;4;15;0;0;1;107;1;1;0;0;0;0;0;0;0;0;0;2001
MG;SANTA FE DE MINAS;40;12;0;5;0;0;9;0;0;2;11;0;1;0;0;0;0;0;0;0;0;0;2001
MG;SANTA HELENA DE MINAS;138;47;0;2;0;2;15;0;0;1;67;1;3;0;0;0;0;0;0;0;0;0;2001
MG;SANTA JULIANA;1874;1147;0;153;12;31;261;0;8;6;161;12;11;0;26;46;0;0;0;0;0;0;2001
MG;SANTA LUZIA;20971;14635;0;845;102;129;1997;7;2;88;2437;54;403;0;155;110;0;4;0;3;0;0;2001
MG;SANTA MARGARIDA;2213;1256;0;117;0;35;358;0;0;2;425;4;8;0;5;2;0;0;0;1;0;0;2001
MG;SANTA MARIA DE ITABIRA;1056;680;0;72;12;25;67;0;0;6;152;1;21;0;5;15;0;0;0;0;0;0;2001
MG;SANTA MARIA DO SALTO;138;56;0;5;0;3;27;0;0;1;40;1;3;0;1;1;0;0;0;0;0;0;2001
MG;SANTA MARIA DO SUACUI;1184;655;0;43;0;39;137;0;0;0;281;5;19;0;5;0;0;0;0;0;0;0;2001
MG;SANTA RITA DE CALDAS;2368;1416;0;210;2;27;201;0;0;7;490;2;3;0;8;1;1;0;0;0;0;0;2001
MG;SANTA RITA DE JACUTINGA;633;454;0;34;0;14;55;0;0;5;60;0;4;0;7;0;0;0;0;0;0;0;2001
MG;SANTA RITA DE MINAS;643;339;0;81;1;9;66;0;0;3;137;1;4;0;0;1;0;0;0;1;0;0;2001
MG;SANTA RITA DO IBITIPOCA;276;184;0;21;0;0;42;0;0;0;26;0;3;0;0;0;0;0;0;0;0;0;2001
MG;SANTA RITA DO ITUETO;669;258;0;42;0;12;70;0;0;2;276;3;6;0;0;0;0;0;0;0;0;0;2001
MG;SANTA RITA DO SAPUCAI;6763;4612;0;282;8;128;631;3;48;13;884;54;29;0;58;12;0;0;0;0;0;1;2001
MG;SANTA ROSA DA SERRA;302;169;0;19;0;1;57;0;0;0;50;0;6;0;0;0;0;0;0;0;0;0;2001
MG;SANTA VITORIA;2396;1258;0;197;8;43;333;0;3;8;471;27;14;0;27;7;0;0;0;0;0;0;2001
MG;SANTANA DA VARGEM;980;643;0;52;12;9;143;0;1;2;80;3;21;0;1;13;0;0;0;0;0;0;2001
MG;SANTANA DE CATAGUASES;474;227;0;27;0;4;38;0;0;7;164;1;6;0;0;0;0;0;0;0;0;0;2001
MG;SANTANA DE PIRAPAMA;549;310;0;43;1;8;99;0;0;3;67;0;15;0;2;1;0;0;0;0;0;0;2001
MG;SANTANA DO DESERTO;435;288;0;29;1;7;58;0;0;2;35;4;4;0;7;0;0;0;0;0;0;0;2001
MG;SANTANA DO GARAMBEU;124;87;0;8;0;1;10;1;0;0;14;0;2;0;1;0;0;0;0;0;0;0;2001
MG;SANTANA DO JACARE;437;294;0;27;0;9;60;0;1;4;34;3;3;0;2;0;0;0;0;0;0;0;2001
MG;SANTANA DO MANHUACU;711;330;0;51;0;8;76;0;1;2;235;1;7;0;0;0;0;0;0;0;0;0;2001
MG;SANTANA DO PARAISO;997;669;0;51;2;9;82;0;1;1;140;5;17;0;11;9;0;0;0;0;0;0;2001
MG;SANTANA DO RIACHO;140;84;0;7;0;3;21;0;0;4;18;1;2;0;0;0;0;0;0;0;0;0;2001
MG;SANTANA DOS MONTES;243;151;0;15;2;0;16;0;0;0;55;0;2;0;1;1;0;0;0;0;0;0;2001
MG;SANTO ANTONIO DO AMPARO;1613;1093;0;161;8;22;197;0;0;6;103;3;7;0;10;3;0;0;0;0;0;0;2001
MG;SANTO ANTONIO DO AVENTUREIRO;475;257;0;24;0;4;48;0;0;0;138;0;2;0;2;0;0;0;0;0;0;0;2001
MG;SANTO ANTONIO DO GRAMA;394;223;0;35;0;4;40;0;0;0;85;0;6;0;1;0;0;0;0;0;0;0;2001
MG;SANTO ANTONIO DO ITAMBE;170;123;0;2;0;4;16;0;0;2;19;0;4;0;0;0;0;0;0;0;0;0;2001
MG;SANTO ANTONIO DO JACINTO;230;91;0;8;0;3;26;0;0;8;82;0;12;0;0;0;0;0;0;0;0;0;2001
MG;SANTO ANTONIO DO MONTE;5542;3480;0;324;12;67;730;0;7;8;647;149;65;0;37;15;0;1;0;0;0;0;2001
MG;SANTO ANTONIO DO RETIRO;206;40;0;14;0;1;21;0;0;0;118;2;10;0;0;0;0;0;0;0;0;0;2001
MG;SANTO ANTONIO DO RIO ABAIXO;83;46;0;6;0;2;8;0;0;1;18;0;2;0;0;0;0;0;0;0;0;0;2001
MG;SANTO HIPOLITO;101;52;0;7;0;1;12;0;0;0;27;0;2;0;0;0;0;0;0;0;0;0;2001
MG;SANTOS DUMONT;6905;4665;0;297;38;67;460;0;55;9;1061;30;100;0;76;46;0;1;0;0;0;0;2001
MG;SAO BENTO ABADE;256;169;0;24;0;2;35;0;0;2;22;0;2;0;0;0;0;0;0;0;0;0;2001
MG;SAO BRAS DO SUACUI;501;343;0;24;4;5;52;0;0;5;52;0;2;0;9;5;0;0;0;0;0;0;2001
MG;SAO DOMINGOS DAS DORES;564;199;0;38;0;5;65;0;0;2;252;1;1;0;1;0;0;0;0;0;0;0;2001
MG;SAO DOMINGOS DO PRATA;2150;1475;1;137;1;20;183;0;0;6;271;2;36;0;16;2;0;0;0;0;0;0;2001
MG;SAO FELIX DE MINAS;175;49;0;7;0;5;11;0;0;1;94;5;3;0;0;0;0;0;0;0;0;0;2001
MG;SAO FRANCISCO;2737;985;0;118;1;17;242;0;0;2;1234;63;44;0;26;1;0;4;0;0;0;0;2001
MG;SAO FRANCISCO DE PAULA;840;490;0;57;0;12;104;0;0;1;151;0;19;0;5;1;0;0;0;0;0;0;2001
MG;SAO FRANCISCO DE SALES;820;421;0;58;1;15;108;0;3;2;181;15;5;0;8;2;0;1;0;0;0;0;2001
MG;SAO FRANCISCO DO GLORIA;492;316;0;31;0;9;60;0;0;2;68;0;2;0;4;0;0;0;0;0;0;0;2001
MG;SAO GERALDO;996;600;0;65;0;8;92;0;3;3;213;2;3;0;2;5;0;0;0;0;0;0;2001
MG;SAO GERALDO DA PIEDADE;124;30;0;5;0;0;10;0;0;1;72;3;3;0;0;0;0;0;0;0;0;0;2001
MG;SAO GERALDO DO BAIXIO;91;44;0;5;0;1;5;0;0;1;32;0;3;0;0;0;0;0;0;0;0;0;2001
MG;SAO GONCALO DO ABAETE;722;458;0;58;7;4;102;0;0;2;66;2;11;0;4;8;0;0;0;0;0;0;2001
MG;SAO GONCALO DO PARA;1600;887;0;98;13;31;143;0;6;3;363;15;11;0;16;13;0;1;0;0;0;0;2001
MG;SAO GONCALO DO RIO ABAIXO;706;488;0;40;1;9;92;0;1;6;51;1;11;0;3;3;0;0;0;0;0;0;2001
MG;SAO GONCALO DO RIO PRETO;183;104;0;12;0;4;31;0;0;2;26;0;3;0;1;0;0;0;0;0;0;0;2001
MG;SAO GONCALO DO SAPUCAI;4059;2668;0;317;36;57;467;0;3;11;366;26;40;0;23;42;0;2;0;0;0;1;2001
MG;SAO GOTARDO;6979;4319;0;544;59;200;806;1;7;15;796;24;80;0;61;66;0;0;0;0;0;1;2001
MG;SAO JOAO BATISTA DO GLORIA;1024;557;0;67;0;7;80;0;1;5;297;2;4;0;4;0;0;0;0;0;0;0;2001
MG;SAO JOAO DA LAGOA;151;65;0;9;0;1;36;0;0;0;36;0;4;0;0;0;0;0;0;0;0;0;2001
MG;SAO JOAO DA MATA;677;413;0;35;1;15;49;0;0;3;155;0;1;0;3;2;0;0;0;0;0;0;2001
MG;SAO JOAO DA PONTE;542;231;0;24;0;2;48;0;0;1;211;1;18;0;5;0;0;1;0;0;0;0;2001
MG;SAO JOAO DAS MISSOES;80;18;0;4;0;1;15;0;0;3;36;0;3;0;0;0;0;0;0;0;0;0;2001
MG;SAO JOAO DEL REI;16979;10788;0;797;59;183;1259;1;116;45;2953;399;161;0;148;65;0;4;0;1;0;0;2001
MG;SAO JOAO DO MANHUACU;1374;800;0;85;7;23;193;0;0;1;246;0;8;0;5;6;0;0;0;0;0;0;2001
MG;SAO JOAO DO MANTENINHA;407;156;0;29;0;8;26;0;0;3;174;8;3;0;0;0;0;0;0;0;0;0;2001
MG;SAO JOAO DO ORIENTE;737;366;0;62;0;5;51;0;1;3;239;4;4;0;1;0;0;1;0;0;0;0;2001
MG;SAO JOAO DO PACUI;43;20;0;1;0;2;6;0;0;0;12;0;2;0;0;0;0;0;0;0;0;0;2001
MG;SAO JOAO DO PARAISO;1494;446;0;60;10;11;140;0;2;2;750;22;30;0;5;13;0;3;0;0;0;0;2001
MG;SAO JOAO EVANGELISTA;1412;885;0;47;2;14;129;0;0;3;304;8;19;0;1;0;0;0;0;0;0;0;2001
MG;SAO JOAO NEPOMUCENO;4749;3043;0;190;3;44;389;0;6;6;937;45;26;0;52;5;0;3;0;0;0;0;2001
MG;SAO JOAQUIM DE BICAS;1645;1016;0;126;41;13;210;0;2;15;148;4;27;0;9;34;0;0;0;0;0;0;2001
MG;SAO JOSE DA BARRA;570;363;0;38;3;5;65;1;1;1;57;3;15;0;17;1;0;0;0;0;0;0;2001
MG;SAO JOSE DA LAPA;2209;1319;0;167;6;18;222;1;1;11;370;42;17;0;22;8;0;3;0;2;0;0;2001
MG;SAO JOSE DA SAFIRA;30;16;0;2;0;0;2;0;0;1;8;0;1;0;0;0;0;0;0;0;0;0;2001
MG;SAO JOSE DA VARGINHA;407;145;0;19;3;5;35;0;1;1;184;4;4;0;1;5;0;0;0;0;0;0;2001
MG;SAO JOSE DO ALEGRE;541;339;0;30;1;4;51;0;0;4;107;1;1;0;3;0;0;0;0;0;0;0;2001
MG;SAO JOSE DO DIVINO;239;89;0;6;0;2;16;0;0;2;117;3;3;0;1;0;0;0;0;0;0;0;2001
MG;SAO JOSE DO GOIABAL;531;306;0;44;4;6;35;0;0;5;107;3;11;0;6;4;0;0;0;0;0;0;2001
MG;SAO JOSE DO JACURI;348;211;0;6;0;6;23;0;0;0;94;6;1;0;1;0;0;0;0;0;0;0;2001
MG;SAO JOSE DO MANTIMENTO;180;64;0;3;0;2;9;0;0;1;99;0;2;0;0;0;0;0;0;0;0;0;2001
MG;SAO LOURENCO;9938;6507;0;352;19;136;806;0;5;24;1545;349;16;0;145;28;0;4;0;2;0;0;2001
MG;SAO MIGUEL DO ANTA;601;291;0;37;0;9;32;0;0;0;227;0;4;0;1;0;0;0;0;0;0;0;2001
MG;SAO PEDRO DA UNIAO;1273;663;0;61;0;6;111;0;2;7;415;2;6;0;0;0;0;0;0;0;0;0;2001
MG;SAO PEDRO DO SUACUI;308;196;0;9;0;2;32;0;0;1;63;0;4;0;1;0;0;0;0;0;0;0;2001
MG;SAO PEDRO DOS FERROS;878;531;0;68;0;20;81;0;1;1;150;4;17;0;5;0;0;0;0;0;0;0;2001
MG;SAO ROMAO;279;137;0;12;0;4;47;0;0;1;70;0;5;0;3;0;0;0;0;0;0;0;2001
MG;SAO ROQUE DE MINAS;1358;713;0;62;0;13;240;0;1;1;322;2;3;0;1;0;0;0;0;0;0;0;2001
MG;SAO SEBASTIAO DA BELA VISTA;342;197;0;26;2;13;48;0;1;2;39;1;5;0;4;3;0;1;0;0;0;0;2001
MG;SAO SEBASTIAO DA VARGEM ALEGRE;220;96;0;9;0;3;21;0;0;0;86;2;3;0;0;0;0;0;0;0;0;0;2001
MG;SAO SEBASTIAO DO ANTA;394;146;0;21;0;5;40;0;0;1;177;3;1;0;0;0;0;0;0;0;0;0;2001
MG;SAO SEBASTIAO DO MARANHAO;406;178;0;10;0;1;38;0;0;2;172;0;5;0;0;0;0;0;0;0;0;0;2001
MG;SAO SEBASTIAO DO OESTE;486;262;0;41;1;2;55;0;0;2;109;0;9;0;2;3;0;0;0;0;0;0;2001
MG;SAO SEBASTIAO DO PARAISO;15228;10214;0;1082;188;179;1436;0;90;32;1252;290;101;0;180;178;0;6;0;0;0;0;2001
MG;SAO SEBASTIAO DO RIO PRETO;100;53;0;6;0;1;7;0;0;2;30;0;1;0;0;0;0;0;0;0;0;0;2001
MG;SAO SEBASTIAO DO RIO VERDE;315;215;0;6;1;0;32;0;0;0;53;0;2;0;5;0;0;1;0;0;0;0;2001
MG;SAO TIAGO;1098;792;0;86;2;5;107;1;0;2;94;0;8;0;0;1;0;0;0;0;0;0;2001
MG;SAO TOMAS DE AQUINO;1073;821;0;57;0;12;122;0;3;6;41;2;4;0;5;0;0;0;0;0;0;0;2001
MG;SAO TOME DAS LETRAS;442;253;0;54;0;9;42;0;0;3;77;0;3;0;1;0;0;0;0;0;0;0;2001
MG;SAO VICENTE DE MINAS;791;570;0;50;0;9;107;0;1;2;48;2;0;0;2;0;0;0;0;0;0;0;2001
MG;SAPUCAI-MIRIM;1406;878;0;112;3;20;163;0;7;5;201;1;5;0;9;2;0;0;0;0;0;0;2001
MG;SARDOA;403;122;0;6;0;1;17;0;0;0;250;0;4;0;1;2;0;0;0;0;0;0;2001
