Número REDS;Órgão Unidade Registro;Unidade Área Militar;Unid Registro Nível 6;Código Subclasse Nat Principal;Tentado/Consumado Nat Principal;Logradouro Ocorrência - Tipo;Logradouro Ocorrência;Logradouro Ocorrência Não Cadastrado;Logradouro Cruzamento;Logradouro Cruzamento Não Cadastrado;Número Logradouro;Bairro;Bairro Não Cadastrado;Complemento Endereço;Ponto de Referência;Município;Latitude;Longitude;Situação Arma;Tipo Arma;Data Fato;Horário Fato;Qtde  Armas de Fogo
2020-015465730-001;POLICIA MILITAR;1 PEL/118 CIA PM/7 BPM/7 RPM;118 CIA PM/7 BPM/7 RPM;E03014;CONSUMADO;RUA;PADRE JOAO PORTO;;PREENCHIMENTO OPCIONAL;;1251;VOLTA DO BREJO;;;;POMPEU;-19,22242330;-44,99564360;APREENDIDO;REVOLVER;29/03/2020;21:10:00;1
2020-015482752-001;POLICIA MILITAR;2 GP/3 PEL/142 CIA PM/23 BPM/7 RPM;142 CIA PM/23 BPM/7 RPM;E03015;CONSUMADO;RUA;PADRE SEBASTIAO GONTIJO;;PREENCHIMENTO OPCIONAL;;1371.00;SAO FRANCISCO;SAO FRANCISCO;;;SAO GONCALO DO PARA;-19,98611700;-44,84727600;APREENDIDO;PISTOLA;29/03/2020;23:59:58;1
2020-015585254-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;E03012;CONSUMADO;POVOADO;LIMAS DE IGARATINGA;;PREENCHIMENTO OPCIONAL;;0;INVÁLIDO;;;;IGARATINGA;-19,89016760;-44,79987320;APREENDIDO;ESPINGARDA / ESCOPETA;30/03/2020;18:00:00;1
2020-015611254-001;POLICIA MILITAR;2 PEL/241 CIA PM/63 BPM/7 RPM;241 CIA PM/63 BPM/7 RPM;B01147;CONSUMADO;FAZENDA;AMARGOSO;;PREENCHIMENTO OPCIONAL;;0;INVÁLIDO;;;;PAINS;-20,38555300;-45,64441700;APREENDIDO;ESPINGARDA / ESCOPETA;18/04/2020;16:40:00;1
2020-015613699-001;POLICIA MILITAR;63 BPM/7 RPM;241 CIA PM/63 BPM/7 RPM;C01157;TENTADO;RUA;SANTOS DUMONT;;PREENCHIMENTO OPCIONAL;;425;CENTRO;;;;BAMBUI;-20,01582890;-45,97712200;APREENDIDO;REVOLVER;30/03/2020;21:30:00;1
2020-015736583-001;POLICIA MILITAR;2 PEL/118 CIA PM/7 BPM/7 RPM;7 CIA PM RV/BPMRV/CPRV;E03012;CONSUMADO;RODOVIA;MG 164;;PREENCHIMENTO OPCIONAL;;94;LAGOA DOS BURITIS;;;;MARTINHO CAMPOS;-19,35334300;-45,25338440;APREENDIDO;ESPINGARDA / ESCOPETA;31/03/2020;18:45:26;1
2020-015743494-001;POLICIA MILITAR;139 CIA PM/23 BPM/7 RPM;7 CIA PM IND PE/7 RPM;E03163;CONSUMADO;AVENIDA;PARANA;;PREENCHIMENTO OPCIONAL;;3781;BELVEDERE II;;;;DIVINOPOLIS;-20,17525940;-44,91907180;APREENDIDO;REVOLVER;31/03/2020;18:31:50;1
2020-015774389-001;POLICIA MILITAR;50 CIA PM/7 BPM/7 RPM;50 CIA PM/7 BPM/7 RPM;I99000;CONSUMADO;ESTRADA;PICA PAU;;PREENCHIMENTO OPCIONAL;;0;INVÁLIDO;;;DE FRENTE AO LIXÃO/ESTANDE DO TG;BOM DESPACHO;-19,74769740;-45,23661970;APREENDIDO;GARRUCHA;31/03/2020;23:39:12;1
2020-015777129-001;POLICIA MILITAR;3 PEL/107 CIA PM/7 BPM/7 RPM;107 CIA PM/7 BPM/7 RPM;A05000;CONSUMADO;RODOVIA;BR 262;;PREENCHIMENTO OPCIONAL;;516;INVÁLIDO;;;;LUZ;-19,78665510;-45,57850990;APREENDIDO;OUTROS - TIPO DE ARMA;31/03/2020;23:01:00;1
2020-015779927-001;POLICIA MILITAR;3 PEL/290 CIA PM/63 BPM/7 RPM;290 CIA PM/63 BPM/7 RPM;E99000;CONSUMADO;FAZENDA;CACHOEIRA - COMUNIDADE DE CACHOEIRA;;PREENCHIMENTO OPCIONAL;;0;INVÁLIDO;;;;CAMACHO;-20,64549380;-45,16028680;APREENDIDO;ESPINGARDA / ESCOPETA;01/04/2020;00:30:00;1
2020-015924512-001;POLICIA MILITAR;1 PEL/118 CIA PM/7 BPM/7 RPM;118 CIA PM/7 BPM/7 RPM;B01121;CONSUMADO;RUA;JOAO MACHADO;;PREENCHIMENTO OPCIONAL;;1267;TREVO;;CASA;PROXIMIDADES DA RUA SINHÔ DO QUATI;POMPEU;-19,22627900;-45,00376780;APREENDIDO;PISTOLA;01/04/2020;22:15:00;1
2020-015989232-001;POLICIA MILITAR;3 PEL/290 CIA PM/63 BPM/7 RPM;290 CIA PM/63 BPM/7 RPM;C99000;CONSUMADO;AVENIDA;SEVERO AUGUSTO RIBEIRO;;PREENCHIMENTO OPCIONAL;;1409;NOSSA SENHORA DAS GRACAS;;;;ITAPECERICA;-20,47175980;-45,13883580;APREENDIDO;OUTROS - TIPO DE ARMA;02/04/2020;13:43:25;1
2020-016035293-001;POLICIA MILITAR;2 GP/3 PEL/142 CIA PM/23 BPM/7 RPM;142 CIA PM/23 BPM/7 RPM;C01157;CONSUMADO;POVOADO;PRATA DE BAIXO;;PREENCHIMENTO OPCIONAL;;0;INVÁLIDO;;;;SAO GONCALO DO PARA;-20,04350270;-44,84184550;APREENDIDO;REVOLVER;02/04/2020;15:40:25;1
2020-016073387-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;E03012;CONSUMADO;AVENIDA;JOSE AMARAL;;PREENCHIMENTO OPCIONAL;;547;GRAO PARA;;;;PARA DE MINAS;-19,83401640;-44,63065200;APREENDIDO;REVOLVER;02/04/2020;22:31:14;2
2020-016147673-001;POLICIA MILITAR;280 CIA PM/60 BPM/7 RPM;280 CIA PM/60 BPM/7 RPM;B01133;CONSUMADO;RUA;SAO JOAO DEL REY;;PREENCHIMENTO OPCIONAL;;431;NOVO HORIZONTE;;;;NOVA SERRANA;-19,85813690;-44,99364820;APREENDIDO;GARRUCHA;03/04/2020;12:43:51;1
2020-016205939-001;POLICIA MILITAR;4 PEL/107 CIA PM/7 BPM/7 RPM;107 CIA PM/7 BPM/7 RPM;E03012;CONSUMADO;RUA;ANTONIO BOLINA;;PREENCHIMENTO OPCIONAL;;175;CENTRO;;;;SANTO ANTONIO DO MONTE;-20,08313980;-45,29766600;APREENDIDO;REVOLVER;03/04/2020;17:30:00;1
2020-016359790-001;POLICIA MILITAR;139 CIA PM/23 BPM/7 RPM;1 CIA ROTAM/BTL ROTAM/CPE;I04033;CONSUMADO;AVENIDA;MARTIN CYPRIEN;;PREENCHIMENTO OPCIONAL;;911;BELA VISTA;;;;DIVINOPOLIS;-20,17423590;-44,90453290;APREENDIDO;PISTOLA;04/04/2020;20:21:29;1
2020-016508960-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;240 CIA TM/23 BPM/7 RPM;E03014;CONSUMADO;POVOADO;CACHOEIRINHA;;PREENCHIMENTO OPCIONAL;;0;INVÁLIDO;;;;DIVINOPOLIS;-20,08847270;-44,93826030;APREENDIDO;PISTOLA;05/04/2020;22:15:12;1
2020-016525863-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;I04033;CONSUMADO;RUA;JOSE BAHIA CAPANEMA;;PREENCHIMENTO OPCIONAL;;0;PAPA JOAO PAULO II;;;;PARA DE MINAS;-19,85346800;-44,57466800;APREENDIDO;PISTOLA;05/04/2020;19:30:00;1
2020-016525863-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;I04033;CONSUMADO;RUA;JOSE BAHIA CAPANEMA;;PREENCHIMENTO OPCIONAL;;0;PAPA JOAO PAULO II;;;;PARA DE MINAS;-19,85346800;-44,57466800;APREENDIDO;REVOLVER;05/04/2020;19:30:00;1
2020-016649148-001;POLICIA MILITAR;1 PEL/118 CIA PM/7 BPM/7 RPM;118 CIA PM/7 BPM/7 RPM;D01218;CONSUMADO;RUA;ANTONIA JOAQUINA DOS SANTOS;;PREENCHIMENTO OPCIONAL;;533;DONA JOAQUINA DE POMPEU;;;;POMPEU;-19,20013120;-45,01383110;APREENDIDO;PISTOLA;06/04/2020;17:50:00;1
2020-016670037-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;I04033;CONSUMADO;AVENIDA;INVÁLIDO;VEREADOR RONALDO DE CASTRO ALVES;PREENCHIMENTO OPCIONAL;;71;INVÁLIDO;DA PROVIDENCIA;;;PARA DE MINAS;;;APREENDIDO;REVOLVER;06/04/2020;20:36:08;1
2020-016681431-001;POLICIA MILITAR;139 CIA PM/23 BPM/7 RPM;7 CIA PM IND PE/7 RPM;E03012;CONSUMADO;RUA;DOUTOR PAULO RACHID MENDES;;PREENCHIMENTO OPCIONAL;;261;JARDIM COPACABANA;;;;DIVINOPOLIS;-20,20569630;-44,92474280;APREENDIDO;REVOLVER;06/04/2020;22:04:02;1
2020-016684476-001;POLICIA MILITAR;4 PEL/19 CIA PM IND/7 RPM;2 CIA ROTAM/BTL ROTAM/CPE;E03012;CONSUMADO;RUA;PRIMEIRO DE MAIO;;PREENCHIMENTO OPCIONAL;;254;N SRA APARECIDA;;B;;PAPAGAIOS;-19,43715350;-44,74262800;APREENDIDO;REVOLVER;06/04/2020;22:24:19;1
2020-016741373-001;POLICIA MILITAR;142 CIA PM/23 BPM/7 RPM;23 BPM/7 RPM;C01157;CONSUMADO;RUA;JOAO DIAS;;PREENCHIMENTO OPCIONAL;;1950;JUSA FONSECA;;;;DIVINOPOLIS;-20,17165230;-44,86994870;APREENDIDO;REVOLVER;07/04/2020;09:16:38;1
2020-016804870-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;I04033;CONSUMADO;RUA;JOAO MARTINS MELO;;PREENCHIMENTO OPCIONAL;;82;RECANTO DA LAGOA;;;ESCOLA MUNICIPAL OROSINA CECILIO MEIRELES;PARA DE MINAS;-19,87181480;-44,58049280;APREENDIDO;GARRUCHA;07/04/2020;15:45:00;1
2020-016822345-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;7 CIA PM IND PE/7 RPM;I04033;CONSUMADO;RUA;SERRA DO CRISTAL;;PREENCHIMENTO OPCIONAL;;966;CENTRO;;;;DIVINOPOLIS;-20,13746330;-44,89017760;APREENDIDO;REVOLVER;07/04/2020;18:35:32;1
2020-016826657-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;E03012;CONSUMADO;RUA;INVÁLIDO;PERDIZES;PREENCHIMENTO OPCIONAL;;399;INVÁLIDO;;CASA;;PARA DE MINAS;;;APREENDIDO;ESPINGARDA / ESCOPETA;07/04/2020;19:17:10;1
2020-016905830-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;I04033;CONSUMADO;ESTRADA;INVÁLIDO;ESTRADA VICINAL DE TORNEIROS;PREENCHIMENTO OPCIONAL;;0;INVÁLIDO;TORNEIROS;;;PARA DE MINAS;;;APREENDIDO;PISTOLA;08/04/2020;10:11:28;1
2020-016912296-001;POLICIA MILITAR;51 CIA PM/23 BPM/7 RPM;7 CIA PM IND PE/7 RPM;E03014;CONSUMADO;PRACA;JOSE FLAVIO DE CARVALHO;;PREENCHIMENTO OPCIONAL;;148;PIEDADE;;;;ITAUNA;-20,08234160;-44,57988840;APREENDIDO;PISTOLA;08/04/2020;10:59:30;1
2020-017097026-001;POLICIA MILITAR;142 CIA PM/23 BPM/7 RPM;240 CIA TM/23 BPM/7 RPM;E03016;CONSUMADO;AVENIDA;BRIGADEIRO EDUARDO GOMES;;PREENCHIMENTO OPCIONAL;;470;SANTOS DUMONT;;;;DIVINOPOLIS;-20,17931370;-44,87605560;APREENDIDO;REVOLVER;09/04/2020;13:22:04;1
2020-017312674-001;POLICIA MILITAR;3 PEL/139 CIA PM/23 BPM/7 RPM;139 CIA PM/23 BPM/7 RPM;C01180;CONSUMADO;AVENIDA;ARAGUAIA;;PREENCHIMENTO OPCIONAL;;30;CENTRO;;;;CLAUDIO;-20,44477840;-44,76621400;APREENDIDO;ESPINGARDA / ESCOPETA;10/04/2020;19:59:33;1
2020-017323765-001;POLICIA MILITAR;2 PEL/290 CIA PM/63 BPM/7 RPM;63 BPM/7 RPM;I04033;CONSUMADO;RUA;DICO LAVINO;;PREENCHIMENTO OPCIONAL;;0;NOVO HORIZONTE;;;;FORMIGA;-20,46697240;-45,45133230;APREENDIDO;REVOLVER;10/04/2020;21:25:37;1
2020-017333353-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;I04033;CONSUMADO;AVENIDA;PADRE JOSE VIEGAS;;PREENCHIMENTO OPCIONAL;;85;RECANTO DA LAGOA;;;ESCOLA OROSINA CECILIO MENDONCA;PARA DE MINAS;-19,87129910;-44,57954680;APREENDIDO;PISTOLA;10/04/2020;19:55:00;1
2020-017383861-001;POLICIA MILITAR;4 PEL/107 CIA PM/7 BPM/7 RPM;7 CIA PM MAMB/BPM MAMB/CPMAMB;E03012;CONSUMADO;FAZENDA;VISTA NOVA;VISTA NOVA;PREENCHIMENTO OPCIONAL;;0.00000;INVÁLIDO;ZONA RURAL;;;PEDRA DO INDAIA;-20,36262230;-45,23546610;APREENDIDO;ESPINGARDA / ESCOPETA;11/04/2020;10:30:00;1
2020-017489000-001;POLICIA MILITAR;2 PEL/118 CIA PM/7 BPM/7 RPM;118 CIA PM/7 BPM/7 RPM;E03012;CONSUMADO;VIA;INVÁLIDO;ESTRADA FAZENDA MOJOLOS;PREENCHIMENTO OPCIONAL;;0;INVÁLIDO;ZONA RURAL;;;MARTINHO CAMPOS;;;APREENDIDO;CARABINA / RIFLE;11/04/2020;19:00:00;1
2020-017535420-001;POLICIA MILITAR;280 CIA PM/60 BPM/7 RPM;280 CIA PM/60 BPM/7 RPM;E03012;CONSUMADO;RUA;ESMERALDA;;PREENCHIMENTO OPCIONAL;;114;FREI AMBROSIO;;;;NOVA SERRANA;-19,86099940;-44,97898670;APREENDIDO;ESPINGARDA / ESCOPETA;12/04/2020;12:00:00;1
2020-017586344-001;POLICIA MILITAR;3 PEL/139 CIA PM/23 BPM/7 RPM;139 CIA PM/23 BPM/7 RPM;E99000;CONSUMADO;POVOADO;SETE LAGOAS;;PREENCHIMENTO OPCIONAL;;0;INVÁLIDO;;;POVOADO DE SETE LAGOAS;CLAUDIO;-20,27561400;-44,89746100;APREENDIDO;ESPINGARDA / ESCOPETA;12/04/2020;19:00:10;1
2020-017595189-001;POLICIA MILITAR;107 CIA PM/7 BPM/7 RPM;107 CIA PM/7 BPM/7 RPM;E03012;CONSUMADO;FAZENDA;RETIRO;;PREENCHIMENTO OPCIONAL;;0.00000;INVÁLIDO;ZONA RURAL;;ATRÁS DO DEPOSITO DE PHARLAB.;LAGOA DA PRATA;-20,01391670;-45,50611110;APREENDIDO;PISTOLA;12/04/2020;18:35:16;1
2020-017726190-001;POLICIA MILITAR;139 CIA PM/23 BPM/7 RPM;139 CIA PM/23 BPM/7 RPM;K99000;CONSUMADO;AVENIDA;UM;;PREENCHIMENTO OPCIONAL;;2001;BELO VALE;;;PRÓXIMO AO RADAR DA ESTRADA DE ERMIDA;DIVINOPOLIS;-20,11921450;-44,93489440;APREENDIDO;PISTOLA;13/04/2020;21:32:06;1
2020-017803374-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;240 CIA TM/23 BPM/7 RPM;E03014;CONSUMADO;RODOVIA;BR 494;;PREENCHIMENTO OPCIONAL;;10;SERRA VERDE;;;;DIVINOPOLIS;-20,11665950;-44,90322350;APREENDIDO;PISTOLA;14/04/2020;11:20:09;1
2020-017897748-001;POLICIA MILITAR;1 PEL/118 CIA PM/7 BPM/7 RPM;118 CIA PM/7 BPM/7 RPM;I04033;CONSUMADO;RUA;INVÁLIDO;;PREENCHIMENTO OPCIONAL;;;INVÁLIDO;VOLTA DO BREJO;;;POMPEU;-19,21989460;-44,98792120;APREENDIDO;ESPINGARDA POLVEIRA;14/04/2020;19:30:00;1
2020-018024887-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;240 CIA TM/23 BPM/7 RPM;E03012;CONSUMADO;AVENIDA;VINTE E UM DE ABRIL;;PREENCHIMENTO OPCIONAL;;378;CENTRO;;AP 1002;;DIVINOPOLIS;-20,14609840;-44,89074280;APREENDIDO;REVOLVER;15/04/2020;14:24:46;1
2020-018072017-001;POLICIA MILITAR;142 CIA PM/23 BPM/7 RPM;7 CIA PM IND PE/7 RPM;E03016;CONSUMADO;RUA;SAFARI;;PREENCHIMENTO OPCIONAL;;1323;SAO LUIZ;;;;DIVINOPOLIS;-20,14523280;-44,86946660;APREENDIDO;PISTOLA;15/04/2020;17:41:34;1
2020-018193441-001;POLICIA MILITAR;107 CIA PM/7 BPM/7 RPM;107 CIA PM/7 BPM/7 RPM;E03014;CONSUMADO;AVENIDA;JOSE BERNARDES MACIEL;;PREENCHIMENTO OPCIONAL;;2532;MARIA FERNANDA 2;;;;LAGOA DA PRATA;-20,03163580;-45,51814900;APREENDIDO;OUTROS - TIPO DE ARMA;16/04/2020;15:28:43;1
2020-018193441-001;POLICIA MILITAR;107 CIA PM/7 BPM/7 RPM;107 CIA PM/7 BPM/7 RPM;E03014;CONSUMADO;AVENIDA;JOSE BERNARDES MACIEL;;PREENCHIMENTO OPCIONAL;;2532;MARIA FERNANDA 2;;;;LAGOA DA PRATA;-20,03163580;-45,51814900;APREENDIDO;PISTOLA;16/04/2020;15:28:43;1
2020-018199270-001;POLICIA MILITAR;142 CIA PM/23 BPM/7 RPM;142 CIA PM/23 BPM/7 RPM;E03012;CONSUMADO;RUA;EPITACIO PESSOA;;PREENCHIMENTO OPCIONAL;;109;PORTO VELHO;;;;DIVINOPOLIS;-20,14391470;-44,87951920;APREENDIDO;ESPINGARDA / ESCOPETA;16/04/2020;15:57:12;1
2020-018229594-001;POLICIA MILITAR;142 CIA PM/23 BPM/7 RPM;240 CIA TM/23 BPM/7 RPM;I04033;CONSUMADO;RUA;MARIA MADALENA MADUREIRA;;PREENCHIMENTO OPCIONAL;;271;NOSSA SENHORA DAS GRACAS;;;;DIVINOPOLIS;-20,16235030;-44,87886010;APREENDIDO;GARRUCHA;16/04/2020;18:34:26;1
2020-018327431-001;POLICIA MILITAR;4 PEL/19 CIA PM IND/7 RPM;7 CIA PM MAMB/BPM MAMB/CPMAMB;E03012;CONSUMADO;RUA;DA ESTRIBEIRA;;PREENCHIMENTO OPCIONAL;;147;CENTRO;;;PROXIMO A EMPRESA RARO;PAPAGAIOS;-19,44503790;-44,74139660;APREENDIDO;ESPINGARDA / ESCOPETA;17/04/2020;10:57:27;5
2020-018384729-001;POLICIA MILITAR;142 CIA PM/23 BPM/7 RPM;7 CIA PM IND PE/7 RPM;I04033;CONSUMADO;RUA;JOSE LEITE CARVALHO;;PREENCHIMENTO OPCIONAL;;61;DANILO PASSOS II;;;;DIVINOPOLIS;-20,12361320;-44,87127420;APREENDIDO;PISTOLA;17/04/2020;16:47:53;1
2020-018585560-001;POLICIA MILITAR;4 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;B01129;CONSUMADO;RUA;SANTA RITA;;PREENCHIMENTO OPCIONAL;;455;CENTRO;;;;MARAVILHAS;-19,51212060;-44,67386650;APREENDIDO;ESPINGARDA POLVEIRA;18/04/2020;20:00:00;1
2020-018752428-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;E03012;CONSUMADO;POVOADO;VARZEA DA CACHOEIRA;;PREENCHIMENTO OPCIONAL;;0;INVÁLIDO;;;;IGARATINGA;-19,91194520;-44,76042900;APREENDIDO;GARRUCHA;19/04/2020;23:40:00;1
2020-018752638-001;POLICIA MILITAR;63 BPM/7 RPM;241 CIA PM/63 BPM/7 RPM;E03015;CONSUMADO;RUA;JOAQUIM MARCIANO DE FARIA;;PREENCHIMENTO OPCIONAL;;437.000;CANDOLA;Candola;;;BAMBUI;-20,02220930;-45,97912540;APREENDIDO;PISTOLA;19/04/2020;19:00:00;1
2020-018897197-001;POLICIA MILITAR;139 CIA PM/23 BPM/7 RPM;7 CIA PM IND PE/7 RPM;E03012;CONSUMADO;RUA;JULIO NOGUEIRA;;PREENCHIMENTO OPCIONAL;;3046;BELA VISTA;;;;DIVINOPOLIS;-20,17536790;-44,90717550;APREENDIDO;REVOLVER;20/04/2020;20:04:42;1
2020-018897758-001;POLICIA MILITAR;141 CIA PM/7 BPM/7 RPM;7 CIA PM RV/BPMRV/CPRV;E03012;CONSUMADO;RODOVIA;LMG 793;;PREENCHIMENTO OPCIONAL;;1;INVÁLIDO;;;;ABAETE;-19,18237140;-45,51002420;APREENDIDO;ESPINGARDA / ESCOPETA;20/04/2020;20:08:55;1
2020-019450743-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;240 CIA TM/23 BPM/7 RPM;E03014;CONSUMADO;POVOADO;CACHOEIRINHA;;PREENCHIMENTO OPCIONAL;;0;INVÁLIDO;;;;DIVINOPOLIS;-20,08847270;-44,93826030;APREENDIDO;PISTOLA;24/04/2020;00:48:57;1
2020-019548073-001;POLICIA MILITAR;50 CIA PM/7 BPM/7 RPM;7 CIA PM RV/BPMRV/CPRV;E03012;CONSUMADO;RODOVIA;MG 164;;PREENCHIMENTO OPCIONAL;;110;INVÁLIDO;;;;MARTINHO CAMPOS;-19,48149980;-45,29978520;APREENDIDO;ESPINGARDA / ESCOPETA;24/04/2020;16:33:34;1
2020-019567565-001;POLICIA MILITAR;51 CIA PM/23 BPM/7 RPM;51 CIA PM/23 BPM/7 RPM;E03014;CONSUMADO;AVENIDA;SAO JOAO;;PREENCHIMENTO OPCIONAL;;2990;GRACAS;;;;ITAUNA;-20,06655860;-44,58216500;APREENDIDO;REVOLVER;24/04/2020;18:09:20;1
2020-019570192-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;7 CIA PM IND PE/7 RPM;I04033;CONSUMADO;RODOVIA;BR 494;;PREENCHIMENTO OPCIONAL;;28;NOVA FORTALEZA II;;;;DIVINOPOLIS;-20,10055790;-44,91412400;APREENDIDO;PISTOLA;24/04/2020;17:34:16;1
2020-019583304-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;E03012;CONSUMADO;RUA;JOAO MAXIMO;;PREENCHIMENTO OPCIONAL;;1158;DISTRITO TORNEIROS;;;;PARA DE MINAS;-19,87948350;-44,74947340;APREENDIDO;GARRUCHA;24/04/2020;18:00:00;1
2020-019621064-001;POLICIA MILITAR;107 CIA PM/7 BPM/7 RPM;107 CIA PM/7 BPM/7 RPM;E03016;CONSUMADO;RUA;MATO GROSSO;;PREENCHIMENTO OPCIONAL;;1030;SANTA EUGENIA;;;;LAGOA DA PRATA;-20,03093070;-45,53560990;APREENDIDO;REVOLVER;25/04/2020;00:24:50;1
2020-019700667-001;POLICIA MILITAR;63 BPM/7 RPM;241 CIA PM/63 BPM/7 RPM;U33009;CONSUMADO;RUA;VITORINO GOMES DA SILVA;;PREENCHIMENTO OPCIONAL;;379.000;RESIDENCIAL NOVA BAMBUÍ;JARDIM AMERICA;;;BAMBUI;-20,02187900;-45,96248280;APREENDIDO;GARRUCHA;25/04/2020;16:20:00;1
2020-019710860-001;POLICIA MILITAR;107 CIA PM/7 BPM/7 RPM;107 CIA PM/7 BPM/7 RPM;I04033;CONSUMADO;RUA;SAINT CLAIR DOCO;;PREENCHIMENTO OPCIONAL;;1092;MARILIA;;;;LAGOA DA PRATA;-20,02236550;-45,52180460;APREENDIDO;REVOLVER;25/04/2020;15:30:13;1
2020-019784223-001;POLICIA MILITAR;1 PEL/118 CIA PM/7 BPM/7 RPM;118 CIA PM/7 BPM/7 RPM;E03012;CONSUMADO;RUA;PARANA;;PREENCHIMENTO OPCIONAL;;852.000;NOSSA SRA. DA CONCEIÇAO;NOSSA SENHORA DA CONCEIÇÃO;;;POMPEU;-19,22639140;-44,98748430;APREENDIDO;ESPINGARDA POLVEIRA;26/04/2020;03:00:00;1
2020-019844964-001;POLICIA MILITAR;50 CIA PM/7 BPM/7 RPM;50 CIA PM/7 BPM/7 RPM;E03012;CONSUMADO;RUA;INVÁLIDO;CINCO;PREENCHIMENTO OPCIONAL;;71;INVÁLIDO;CONJUNTO DONA BRANCA;;;BOM DESPACHO;;;APREENDIDO;GARRUCHA;26/04/2020;17:01:29;1
2020-019845222-001;POLICIA MILITAR;50 CIA PM/7 BPM/7 RPM;50 CIA PM/7 BPM/7 RPM;E03014;CONSUMADO;AVENIDA;PALMEIRAS;;PREENCHIMENTO OPCIONAL;;0;ROSARIO;;;MERCEARIA DO POVÃO;BOM DESPACHO;-19,74545210;-45,26549810;APREENDIDO;REVOLVER;26/04/2020;16:36:27;1
2020-019851771-001;POLICIA MILITAR;142 CIA PM/23 BPM/7 RPM;7 CIA PM IND PE/7 RPM;E03012;CONSUMADO;AVENIDA;MONTE LIBANO;;PREENCHIMENTO OPCIONAL;;796;SAO LUIZ;;;;DIVINOPOLIS;-20,14329480;-44,87049410;APREENDIDO;REVOLVER;26/04/2020;17:46:26;1
2020-019876251-001;POLICIA MILITAR;142 CIA PM/23 BPM/7 RPM;142 CIA PM/23 BPM/7 RPM;C01157;CONSUMADO;AVENIDA;DO ACO;;COLOMBIA;;;NACOES;;;;DIVINOPOLIS;-20,15912460;-44,85643430;APREENDIDO;REVOLVER;26/04/2020;19:06:01;1
2020-019934140-001;POLICIA MILITAR;3 PEL/139 CIA PM/23 BPM/7 RPM;7 CIA PM MAMB/BPM MAMB/CPMAMB;E03012;CONSUMADO;POVOADO;INVÁLIDO;RIBEIRAO DO CERVO;PREENCHIMENTO OPCIONAL;;0;INVÁLIDO;ZONA RURAL;;;CLAUDIO;;;APREENDIDO;ESPINGARDA / ESCOPETA;27/04/2020;08:56:01;1
2020-019958033-001;POLICIA MILITAR;2 PEL/241 CIA PM/63 BPM/7 RPM;7 CIA PM MAMB/BPM MAMB/CPMAMB;E03012;CONSUMADO;FAZENDA;ROCINHA;;PREENCHIMENTO OPCIONAL;;0.00000;INVÁLIDO;Zona Rural;;;IGUATAMA;-20,18752778;-45,78116667;APREENDIDO;ESPINGARDA / ESCOPETA;27/04/2020;07:00:00;4
2020-019958650-001;POLICIA MILITAR;2 PEL/241 CIA PM/63 BPM/7 RPM;7 CIA PM MAMB/BPM MAMB/CPMAMB;E03012;CONSUMADO;FAZENDA;ROCINHA;;PREENCHIMENTO OPCIONAL;;0;INVÁLIDO;;MARCELINO VICTOR SIL;LOCALIDADE RURAL DE ROCINHA;IGUATAMA;-20,18734940;-45,78044660;APREENDIDO;ESPINGARDA POLVEIRA;27/04/2020;11:28:15;1
2020-019971712-001;POLICIA MILITAR;2 PEL/241 CIA PM/63 BPM/7 RPM;7 CIA PM MAMB/BPM MAMB/CPMAMB;E03012;CONSUMADO;FAZENDA;SANTO ANTONIO - PROXIMO A LAGOA PRETA;;PREENCHIMENTO OPCIONAL;;0;INVÁLIDO;;FAZENDA;;IGUATAMA;-20,16944400;-45,79711100;APREENDIDO;ESPINGARDA / ESCOPETA;27/04/2020;10:00:00;1
